FinancialYear;PresentationType;StateOrTerritory;GeographicAreaType;GeographicAreaCode;GeographicAreaName;Measure;Value
2022–23;All presentations;New South Wales;SA4;SA4111;Newcastle and Lake Macquarie;Rate (per 10,000 population);3572
2022–23;All presentations;New South Wales;SA4;SA4112;Richmond - Tweed;Number;157082
2022–23;All presentations;New South Wales;SA4;SA4112;Richmond - Tweed;Rate (per 10,000 population);6071
2022–23;All presentations;New South Wales;SA4;SA4113;Riverina;Number;101900
2022–23;All presentations;New South Wales;SA4;SA4113;Riverina;Rate (per 10,000 population);6192
2022–23;All presentations;New South Wales;SA4;SA4114;Southern Highlands and Shoalhaven;Number;74163
2022–23;All presentations;New South Wales;SA4;SA4114;Southern Highlands and Shoalhaven;Rate (per 10,000 population);4573
2022–23;All presentations;New South Wales;SA4;SA4115;Sydney - Baulkham Hills and Hawkesbury;Number;51650
2022–23;All presentations;New South Wales;SA4;SA4115;Sydney - Baulkham Hills and Hawkesbury;Rate (per 10,000 population);1902
2022–23;All presentations;New South Wales;SA4;SA4116;Sydney - Blacktown;Number;115816
2022–23;All presentations;New South Wales;SA4;SA4116;Sydney - Blacktown;Rate (per 10,000 population);2790
2022–23;All presentations;New South Wales;SA4;SA4117;Sydney - City and Inner South;Number;95820
2022–23;All presentations;New South Wales;SA4;SA4117;Sydney - City and Inner South;Rate (per 10,000 population);2816
2022–23;All presentations;New South Wales;SA4;SA4118;Sydney - Eastern Suburbs;Number;79429
2022–23;All presentations;New South Wales;SA4;SA4118;Sydney - Eastern Suburbs;Rate (per 10,000 population);3012
2022–23;All presentations;New South Wales;SA4;SA4119;Sydney - Inner South West;Number;190753
2022–23;All presentations;New South Wales;SA4;SA4119;Sydney - Inner South West;Rate (per 10,000 population);3139
2022–23;All presentations;New South Wales;SA4;SA4120;Sydney - Inner West;Number;74265
2022–23;All presentations;New South Wales;SA4;SA4120;Sydney - Inner West;Rate (per 10,000 population);2426
2022–23;All presentations;New South Wales;SA4;SA4121;Sydney - North Sydney and Hornsby;Number;99221
2022–23;All presentations;New South Wales;SA4;SA4121;Sydney - North Sydney and Hornsby;Rate (per 10,000 population);2332
2022–23;All presentations;New South Wales;SA4;SA4122;Sydney - Northern Beaches;Number;72952
2022–23;All presentations;New South Wales;SA4;SA4122;Sydney - Northern Beaches;Rate (per 10,000 population);2770
2022–23;All presentations;New South Wales;SA4;SA4123;Sydney - Outer South West;Number;102709
2022–23;All presentations;New South Wales;SA4;SA4123;Sydney - Outer South West;Rate (per 10,000 population);3377
2022–23;All presentations;New South Wales;SA4;SA4124;Sydney - Outer West and Blue Mountains;Number;116435
2022–23;All presentations;New South Wales;SA4;SA4124;Sydney - Outer West and Blue Mountains;Rate (per 10,000 population);3464
2022–23;All presentations;New South Wales;SA4;SA4125;Sydney - Parramatta;Number;135125
2022–23;All presentations;New South Wales;SA4;SA4125;Sydney - Parramatta;Rate (per 10,000 population);2709
2022–23;All presentations;New South Wales;SA4;SA4126;Sydney - Ryde;Number;49196
2022–23;All presentations;New South Wales;SA4;SA4126;Sydney - Ryde;Rate (per 10,000 population);2400
2022–23;All presentations;New South Wales;SA4;SA4127;Sydney - South West;Number;136287
2022–23;All presentations;New South Wales;SA4;SA4127;Sydney - South West;Rate (per 10,000 population);2805
2022–23;All presentations;New South Wales;SA4;SA4128;Sydney - Sutherland;Number;71317
2022–23;All presentations;New South Wales;SA4;SA4128;Sydney - Sutherland;Rate (per 10,000 population);3083
2022–23;All presentations;Victoria;SA4;SA4201;Ballarat;Number;50380
2022–23;All presentations;Victoria;SA4;SA4201;Ballarat;Rate (per 10,000 population);2860
2022–23;All presentations;Victoria;SA4;SA4202;Bendigo;Number;59189
2022–23;All presentations;Victoria;SA4;SA4202;Bendigo;Rate (per 10,000 population);3500
2022–23;All presentations;Victoria;SA4;SA4203;Geelong;Number;76131
2022–23;All presentations;Victoria;SA4;SA4203;Geelong;Rate (per 10,000 population);2275
2022–23;All presentations;Victoria;SA4;SA4204;Hume;Number;70539
2022–23;All presentations;Victoria;SA4;SA4204;Hume;Rate (per 10,000 population);3795
2022–23;All presentations;Victoria;SA4;SA4205;Latrobe - Gippsland;Number;124183
2022–23;All presentations;Victoria;SA4;SA4205;Latrobe - Gippsland;Rate (per 10,000 population);4079
2022–23;All presentations;Victoria;SA4;SA4206;Melbourne - Inner;Number;155579
2022–23;All presentations;Victoria;SA4;SA4206;Melbourne - Inner;Rate (per 10,000 population);2443
2022–23;All presentations;Victoria;SA4;SA4207;Melbourne - Inner East;Number;68718
2022–23;All presentations;Victoria;SA4;SA4207;Melbourne - Inner East;Rate (per 10,000 population);1810
2022–23;All presentations;Victoria;SA4;SA4208;Melbourne - Inner South;Number;84945
2022–23;All presentations;Victoria;SA4;SA4208;Melbourne - Inner South;Rate (per 10,000 population);1981
2022–23;All presentations;Victoria;SA4;SA4209;Melbourne - North East;Number;163614
2022–23;All presentations;Victoria;SA4;SA4209;Melbourne - North East;Rate (per 10,000 population);2957
2022–23;All presentations;Victoria;SA4;SA4210;Melbourne - North West;Number;128950
2022–23;All presentations;Victoria;SA4;SA4210;Melbourne - North West;Rate (per 10,000 population);2953
2022–23;All presentations;Victoria;SA4;SA4211;Melbourne - Outer East;Number;129422
2022–23;All presentations;Victoria;SA4;SA4211;Melbourne - Outer East;Rate (per 10,000 population);2482
2022–23;All presentations;Victoria;SA4;SA4212;Melbourne - South East;Number;222668
2022–23;All presentations;Victoria;SA4;SA4212;Melbourne - South East;Rate (per 10,000 population);2516
2022–23;All presentations;Victoria;SA4;SA4213;Melbourne - West;Number;240436
2022–23;All presentations;Victoria;SA4;SA4213;Melbourne - West;Rate (per 10,000 population);2711
2022–23;All presentations;Victoria;SA4;SA4214;Mornington Peninsula;Number;91583
2022–23;All presentations;Victoria;SA4;SA4214;Mornington Peninsula;Rate (per 10,000 population);2946
2022–23;All presentations;Victoria;SA4;SA4215;North West;Number;67679
2022–23;All presentations;Victoria;SA4;SA4215;North West;Rate (per 10,000 population);4368
2022–23;All presentations;Victoria;SA4;SA4216;Shepparton;Number;63542
2022–23;All presentations;Victoria;SA4;SA4216;Shepparton;Rate (per 10,000 population);4602
2022–23;All presentations;Victoria;SA4;SA4217;Warrnambool and South West;Number;37878
2022–23;All presentations;Victoria;SA4;SA4217;Warrnambool and South West;Rate (per 10,000 population);2966
2022–23;All presentations;Queensland;SA4;SA4301;Brisbane - East;Number;85529
2022–23;All presentations;Queensland;SA4;SA4301;Brisbane - East;Rate (per 10,000 population);3477
2022–23;All presentations;Queensland;SA4;SA4302;Brisbane - North;Number;79106
2022–23;All presentations;Queensland;SA4;SA4302;Brisbane - North;Rate (per 10,000 population);3427
2022–23;All presentations;Queensland;SA4;SA4303;Brisbane - South;Number;103076
2022–23;All presentations;Queensland;SA4;SA4303;Brisbane - South;Rate (per 10,000 population);2687
2022–23;All presentations;Queensland;SA4;SA4304;Brisbane - West;Number;35899
2022–23;All presentations;Queensland;SA4;SA4304;Brisbane - West;Rate (per 10,000 population);1856
2022–23;All presentations;Queensland;SA4;SA4305;Brisbane Inner City;Number;72424
2022–23;All presentations;Queensland;SA4;SA4305;Brisbane Inner City;Rate (per 10,000 population);2369
2022–23;All presentations;Queensland;SA4;SA4306;Cairns;Number;80296
2022–23;All presentations;Queensland;SA4;SA4306;Cairns;Rate (per 10,000 population);3080
2022–23;All presentations;Queensland;SA4;SA4307;Darling Downs - Maranoa;Number;14496
2022–23;All presentations;Queensland;SA4;SA4307;Darling Downs - Maranoa;Rate (per 10,000 population);1107
2022–23;All presentations;Queensland;SA4;SA4308;Central Queensland;Number;92941
2022–23;All presentations;Queensland;SA4;SA4308;Central Queensland;Rate (per 10,000 population);3969
2022–23;All presentations;Queensland;SA4;SA4309;Gold Coast;Number;183485
2022–23;All presentations;Queensland;SA4;SA4309;Gold Coast;Rate (per 10,000 population);2766
2022–23;All presentations;Queensland;SA4;SA4310;Ipswich;Number;122262
2022–23;All presentations;Queensland;SA4;SA4310;Ipswich;Rate (per 10,000 population);3176
2022–23;All presentations;Queensland;SA4;SA4311;Logan - Beaudesert;Number;143964
2022–23;All presentations;Queensland;SA4;SA4311;Logan - Beaudesert;Rate (per 10,000 population);3806
2022–23;All presentations;Queensland;SA4;SA4312;Mackay - Isaac - Whitsunday;Number;54370
2022–23;All presentations;Queensland;SA4;SA4312;Mackay - Isaac - Whitsunday;Rate (per 10,000 population);2920
2022–23;All presentations;Queensland;SA4;SA4313;Moreton Bay - North;Number;117168
2022–23;All presentations;Queensland;SA4;SA4313;Moreton Bay - North;Rate (per 10,000 population);4237
2022–23;All presentations;Queensland;SA4;SA4314;Moreton Bay - South;Number;71939
2022–23;All presentations;Queensland;SA4;SA4314;Moreton Bay - South;Rate (per 10,000 population);3177
2022–23;All presentations;Queensland;SA4;SA4315;Queensland - Outback;Number;37609
2022–23;All presentations;Queensland;SA4;SA4315;Queensland - Outback;Rate (per 10,000 population);4604
2022–23;All presentations;Queensland;SA4;SA4316;Sunshine Coast;Number;125102
2022–23;All presentations;Queensland;SA4;SA4316;Sunshine Coast;Rate (per 10,000 population);3027
2022–23;All presentations;Queensland;SA4;SA4317;Toowoomba;Number;53944
2022–23;All presentations;Queensland;SA4;SA4317;Toowoomba;Rate (per 10,000 population);3226
2022–23;All presentations;Queensland;SA4;SA4318;Townsville;Number;93331
2022–23;All presentations;Queensland;SA4;SA4318;Townsville;Rate (per 10,000 population);3885
2022–23;All presentations;Queensland;SA4;SA4319;Wide Bay;Number;148107
2022–23;All presentations;Queensland;SA4;SA4319;Wide Bay;Rate (per 10,000 population);4665
2022–23;All presentations;Western Australia;SA4;SA4501;Bunbury;Number;70124
2022–23;All presentations;Western Australia;SA4;SA4501;Bunbury;Rate (per 10,000 population);3537
2022–23;All presentations;Western Australia;SA4;SA4502;Mandurah;Number;48468
2022–23;All presentations;Western Australia;SA4;SA4502;Mandurah;Rate (per 10,000 population);4252
2022–23;All presentations;Western Australia;SA4;SA4503;Perth - Inner;Number;42382
2022–23;All presentations;Western Australia;SA4;SA4503;Perth - Inner;Rate (per 10,000 population);2217
2022–23;All presentations;Western Australia;SA4;SA4504;Perth - North East;Number;93453
2022–23;All presentations;Western Australia;SA4;SA4504;Perth - North East;Rate (per 10,000 population);3195
2022–23;All presentations;Western Australia;SA4;SA4505;Perth - North West;Number;166584
2022–23;All presentations;Western Australia;SA4;SA4505;Perth - North West;Rate (per 10,000 population);2756
2022–23;All presentations;Western Australia;SA4;SA4506;Perth - South East;Number;169115
2022–23;All presentations;Western Australia;SA4;SA4506;Perth - South East;Rate (per 10,000 population);3033
2022–23;All presentations;Western Australia;SA4;SA4507;Perth - South West;Number;137807
2022–23;All presentations;Western Australia;SA4;SA4507;Perth - South West;Rate (per 10,000 population);2943
2022–23;All presentations;Western Australia;SA4;SA4509;Western Australia - Wheat Belt;Number;63444
2022–23;All presentations;Western Australia;SA4;SA4509;Western Australia - Wheat Belt;Rate (per 10,000 population);4443
2022–23;All presentations;Western Australia;SA4;SA4510;Western Australia - Outback (North);Number;93398
2022–23;All presentations;Western Australia;SA4;SA4510;Western Australia - Outback (North);Rate (per 10,000 population);9535
2022–23;All presentations;Western Australia;SA4;SA4511;Western Australia - Outback (South);Number;80771
2022–23;All presentations;Western Australia;SA4;SA4511;Western Australia - Outback (South);Rate (per 10,000 population);6473
2022–23;All presentations;South Australia;SA4;SA4401;Adelaide - Central and Hills;Number;79393
2022–23;All presentations;South Australia;SA4;SA4401;Adelaide - Central and Hills;Rate (per 10,000 population);2485
2022–23;All presentations;South Australia;SA4;SA4402;Adelaide - North;Number;157734
2022–23;All presentations;South Australia;SA4;SA4402;Adelaide - North;Rate (per 10,000 population);3375
2022–23;All presentations;South Australia;SA4;SA4403;Adelaide - South;Number;125690
2022–23;All presentations;South Australia;SA4;SA4403;Adelaide - South;Rate (per 10,000 population);3296
2022–23;All presentations;South Australia;SA4;SA4404;Adelaide - West;Number;75202
2022–23;All presentations;South Australia;SA4;SA4404;Adelaide - West;Rate (per 10,000 population);3006
